Country,iso,Fab_mf_mean,Fab_mf_std,Fab_mf_skew,Fab_mf_median,Fab_mf_q17,Fab_mf_q83,Fab_mf_min,Fab_mf_max
Serbia,SRB,0.003852353707917759,0.005307681292793351,-0.87713253738979,0.003799557323351987,0.0004971159070113302,0.007889825313055814,-0.03004968607362747,0.02803180394478321
South Sudan,SSD,0.006349542865939915,0.010444271589787838,-0.18478010165248324,0.0053369656824874875,-0.00045161956021070454,0.014482440508794785,-0.04978450698293686,0.05210761494968414
Sao Tome and Principe,STP,-1.08798922e-05,2.0063616296903414e-05,-3.143754875178497,-7.01e-06,-1.5810000000000003e-05,-6.5e-07,-0.00010329000000000001,8.12e-06
Suriname,SUR,0.002520537904391281,0.0032446855933354556,0.04312524252245523,0.00234640526879251,-0.00048671,0.005678715305006418,-0.012097120951287746,0.012868875329558849
Slovakia,SVK,0.00021054915997300298,0.007215722986421424,-1.1610410326751164,0.0017470565614563227,-0.005184547985846996,0.005082662530453206,-0.033262819472751615,0.024306401416790486
Slovenia,SVN,3.47383341790815e-06,0.0014817074650060134,-0.4775016617045905,0.00015106220649242406,-0.0013285557370184076,0.0012967465390259028,-0.005929744060274959,0.003965594640293122
Sweden,SWE,0.009268034759707956,0.012165859625727334,-0.502705108212594,0.009833585401773454,-0.0007736813387179374,0.019593480570230484,-0.04865862500940323,0.04268267336349487
Eswatini,SWZ,0.00041653058934600236,0.0009328148166324521,0.20558235943563777,0.00032369407025963065,-0.00013910977970972658,0.0011051445408268318,-0.003938316522457004,0.004156930526211262
Syria,SYR,0.00015889594064533692,0.00015227269645014715,-0.1310884950016931,0.00015254,1.8910909040458502e-05,0.00029204000000000003,-0.0004878183714192361,0.000723146779339686
Chad,TCD,-0.005516197267428496,0.005035999963525645,-0.5609365986631338,-0.005428703830356747,-0.010860328615224405,-0.0006663158577901126,-0.03688592249362946,0.012338358440988064
Togo,TGO,0.00015720555612971546,0.001550159204412566,1.8218784096524527,2.675e-05,-0.0008156400000000001,0.0011803384976941348,-0.007254719918140173,0.010399718259289264
Thailand,THA,0.004327029966122549,0.023678478663735333,0.045438628028484106,0.0038616738313031196,-0.01400451529119253,0.022012399231820107,-0.09488100006847382,0.10559536768396377
Tajikistan,TJK,-0.0005341721378,0.00042435828896088257,0.02365590373406077,-0.00054146,-0.00103531,1.367e-05,-0.00116523,1.791e-05
Turkmenistan,TKM,-0.0005351726597,0.0009777280175806606,-1.165981415853641,1.986e-05,-0.0021179000000000003,6.766e-05,-0.00254927,0.00016965
East Timor,TLS,-0.0004507749932338499,0.001687664001087465,-1.5062619519292613,-0.0002773825389544666,-0.0014087389951431906,0.000777340952412188,-0.011243786039733887,0.006760820300518274
