Country,iso,Fab_tf_mean,Fab_tf_std,Fab_tf_skew,Fab_tf_median,Fab_tf_q17,Fab_tf_q83,Fab_tf_min,Fab_tf_max
Suriname,SUR,0.01081257335484061,0.009280431504081794,0.21278823224769838,0.010861937042055129,0.0027361562432404772,0.018202440557155038,-0.018073517564110755,0.03838657091296196
Slovakia,SVK,0.00023793981872757676,0.007193140185829826,-1.1444170812052634,0.0017781318608622253,-0.00511949496863836,0.005100250091613532,-0.03277157475431919,0.024306401416790486
Slovenia,SVN,9.221377826625504e-06,0.0014900306790618075,-0.45727249303635964,0.00014163920143961894,-0.0013216698992748797,0.0013054737815278768,-0.005929744060274959,0.003965594640293122
Sweden,SWE,0.009495802974600346,0.012264630087498833,-0.48407835774398333,0.009915855008633137,-0.0005168934731557965,0.019961997039570332,-0.04928617251192093,0.04361135098199844
eSwatini,SWZ,0.00041581117417570785,0.0009234598545055298,0.21206288025676284,0.00032138128846321255,-0.00014010977970972658,0.001095113125861585,-0.003920206522457004,0.004156930526211262
Syria,SYR,0.00015886429901871288,0.00015121449243049253,-0.1456854798039054,0.00015254,2.1529496431370306e-05,0.0002905885949957371,-0.0004862983714192361,0.0007183567793396861
Chad,TCD,-0.005507916559861209,0.005015198906058463,-0.5949243494355464,-0.005439049985510484,-0.010839636747125386,-0.0006918757084945031,-0.03656311249362946,0.012338358440988064
Togo,TGO,0.00015070354900159678,0.001534054728866274,1.7454486767473678,2.675e-05,-0.0008156400000000001,0.0011880806338998675,-0.007254719918140173,0.010399718259289264
Thailand,THA,0.006040667984106495,0.027083346909234928,0.06623602279367584,0.005660473561844827,-0.015027360653921667,0.025771541447329523,-0.10438414111404419,0.11752598976922989
Tajikistan,TJK,-0.000527916533,0.00042419173501238237,0.001276682380038747,-0.00043412,-0.00103531,1.367e-05,-0.00116523,1.791e-05
Turkmenistan,TKM,-0.000530909325,0.0009738063725452794,-1.178818340080721,1.986e-05,-0.0021179000000000003,6.766e-05,-0.00254927,0.00016965
East Timor,TLS,-0.00044969543886836093,0.0017165218157423852,-1.5060959873660706,-0.0002740238029623032,-0.00140564654620605,0.0007893451284995675,-0.011243786039733887,0.006760820300518274
Trinidad and Tobago,TTO,0.0003596654234040792,0.0009770345631719087,3.034459560280522,0.00014038,-2.016e-05,0.0008100247144965828,-0.003335338634798527,0.007269527138394117
Tunisia,TUN,-8.416654400000002e-05,0.0002931518842971724,0.1792299053013152,-0.00010745000000000001,-0.00038852,0.00025765,-0.00071309,0.00046649
