Country,iso,Fabc_mean,Fabc_std,Fabc_skew,Fabc_median,Fabc_q17,Fabc_q83,Fabc_min,Fabc_max
Slovenia,SVN,-0.003769945376532272,0.0015133693874313184,-0.4788399010736024,-0.003608198678708547,-0.005124419163119448,-0.002449048507668865,-0.009888920362130849,0.0004952549950966111
Sweden,SWE,0.0005819013004733487,0.01451960805372424,-0.6130388511880662,0.0012588292164484333,-0.011365209840932228,0.012939833059013167,-0.07214709630857152,0.04045663014702631
Eswatini,SWZ,0.00028024883786570133,0.0015114633863693551,-0.5035777725703517,0.0003379763963675499,-0.0008763445302683189,0.0015084724115480483,-0.005714109087787867,0.004456004693367481
Syria,SYR,-0.006234264586948536,0.004015803051948167,0.16149044315723912,-0.006212883708538111,-0.009320153456236246,-0.003396455653037799,-0.023075063547794095,0.00995184233255082
Chad,TCD,-0.0005623062239594566,0.015376727725244597,-1.0982097685352021,0.00010621290247890016,-0.012428254352304758,0.011554646911445117,-0.0976191587492683,0.05661840875021123
Togo,TGO,0.0005466128275315777,0.003583162989531981,-0.3123225439607051,0.00037395652188884935,-0.002189813869294327,0.0032536217139498905,-0.020976083752423495,0.015558634278040375
Thailand,THA,-0.05517717621492202,0.05629159878655693,0.12080688950095214,-0.05821576701004402,-0.09571124432961242,-0.011444248602446661,-0.27282454995061156,0.1723805608223831
Tajikistan,TJK,-0.0007367580358172984,0.0026580697420832853,0.24876581940328082,-0.0009412690663523614,-0.002847570187954238,0.0014902010291751302,-0.012531010501582205,0.010466426824217194
Turkmenistan,TKM,-0.015876881876743836,0.007418748752438632,-0.18255344832783663,-0.01630366421450963,-0.020797049744245,-0.009982553774334761,-0.0463238832233618,0.008529824397135625
East Timor,TLS,-0.0007430968574550881,0.002970739344442296,-2.059032982389646,-0.00038478779404795677,-0.002190460002102275,0.0010088696514654442,-0.020943602574363018,0.014896470440713253
Trinidad and Tobago,TTO,-0.010618077373396219,0.0014453158572380058,0.8277377377239963,-0.010660711235374584,-0.012165624359274303,-0.009415163106428325,-0.015962218982746225,-0.002191266637369263
Tunisia,TUN,-0.008547290683067052,0.0048206835768169086,-0.4945641026764137,-0.007947489996005724,-0.012589888042955175,-0.004954089758834164,-0.025965878786663517,0.005943876461279275
Turkey,TUR,-0.08989374710088847,0.02559928026766588,0.15446929723963276,-0.09054327741623697,-0.11183862760536105,-0.06734206072519813,-0.18129238084009197,-0.0018499634937475945
Tanzania,TZA,0.011057852624523645,0.04921444086571013,-0.06307368711196204,0.011501923720370623,-0.030483459130245426,0.053194575160109885,-0.1776364562523101,0.18353552909885848
All Countries,Total,-7.281454505561398,1.1911116194707265,-0.029454989658130343,-7.221894456189924,-8.43061206409345,-6.226194933606555,-11.23017186893102,-3.246165520894005
Uganda,UGA,0.01696707812377571,0.020805104519110256,-0.41347995404338506,0.0164762465827422,0.0015700133592880194,0.034364614094248035,-0.07945619368899597,0.09659774723934048
Ukraine,UKR,-0.05531366855930029,0.03803760705630994,-0.18674817541452607,-0.054343046294921774,-0.08832270009131156,-0.021577249747636744,-0.18933649508637274,0.08199785687052424
Uruguay,URY,0.006857690213223087,0.01992581059696978,-0.4216093699558728,0.005852638898111157,-0.006459108694079348,0.02317602891052706,-0.07116973001448673,0.06399105717358206
United States of America,USA,-1.1256570392683631,0.2517804597086062,-0.18033081060870504,-1.118788121337597,-1.3540914753359576,-0.8902304314905314,-1.9300452170121116,-0.248387637580348
Uzbekistan,UZB,-0.027849428148247223,0.006875176031594741,-0.4756356807406216,-0.02782288229267325,-0.033047104202424446,-0.022285057679438836,-0.06531907207861501,-0.005258086083702457
Saint Vincent and the Grenadines,VCT,-4.3667209286176924e-05,0.00011398685680001091,1.1146418515166245,-6.01130272365641e-05,-6.6e-05,-4.634002938668138e-05,-0.000547274388256073,0.0005248781572197378
Venezuela,VEN,-0.009694993415771817,0.06422605078597012,-0.8292211947297453,-0.0034898506518463643,-0.06484204731525708,0.04536185350929764,-0.3293257925470989,0.1494524007808086
Vietnam,VNM,-0.0770844518860836,0.03287374057931294,-0.34867904265480393,-0.07547771680760708,-0.10644340534311031,-0.04590963692551373,-0.210935183063996,0.04205623585424135
Vanuatu,VUT,0.00031352895048979406,0.0005526165442891037,2.0513133003164894,0.00017021260556073861,-8.1e-05,0.000647407863419053,-0.000592945790263489,0.002687815803491473
Samoa,WSM,-9.944655421393105e-05,0.0001686408776072338,0.5899494997380959,-7.4e-05,-0.0002060883648664322,-2.580809288285672e-05,-0.000712921630265899,0.0005847569217112661
Yemen,YEM,-0.002230611256691779,0.0027894578146046437,0.7739052017823542,-0.002390158198303533,-0.004622714101185375,0.00021925683623127078,-0.009474546255747007,0.01387446320629234
South Africa,ZAF,-0.10973281698350436,0.06171524166096062,0.36936944505616787,-0.10966234047672357,-0.16816385447206422,-0.05783505833921321,-0.2502971987716342,0.09469391134088094
Zambia,ZMB,0.016540934292616365,0.04241713435607264,-0.771985975562088,0.01568717980467696,-0.010391879967364718,0.05250317403752996,-0.173789562551183,0.13329432372432884
Zimbabwe,ZWE,0.004741396584744796,0.03438205273318072,-0.08666347440827273,0.00544831758093612,-0.023414014877173595,0.02747198761065717,-0.17382943359158762,0.15940839007418386
